tweets,features,sentiment
RT @loosebool: ‘Zero GST ‘ Items won’t  get ‘Input credits ‘ &amp; most of So Called activists never studied Economics 🤣🤣!! Now all #GST paid o…,"['rt', 'gst', 'items', 'credits', 'called', 'activists', 'studied', 'economics', 'gst', 'paid']",neutral
RT @loosebool: ‘Zero GST ‘ Items won’t  get ‘Input credits ‘ &amp; most of So Called activists never studied Economics 🤣🤣!! Now all #GST paid o…,"['rt', 'gst', 'items', 'credits', 'called', 'activists', 'studied', 'economics', 'gst', 'paid']",neutral
RT @loosebool: ‘Zero GST ‘ Items won’t  get ‘Input credits ‘ &amp; most of So Called activists never studied Economics 🤣🤣!! Now all #GST paid o…,"['rt', 'gst', 'items', 'credits', 'called', 'activists', 'studied', 'economics', 'gst', 'paid']",neutral
RT @loosebool: ‘Zero GST ‘ Items won’t  get ‘Input credits ‘ &amp; most of So Called activists never studied Economics 🤣🤣!! Now all #GST paid o…,"['rt', 'gst', 'items', 'credits', 'called', 'activists', 'studied', 'economics', 'gst', 'paid']",neutral
‘Zero GST ‘ Items won’t  get ‘Input credits ‘ &amp; most of So Called activists never studied Economics 🤣🤣!! Now all… https://t.co/XG0zJvDn9y,"['gst', 'items', 'credits', 'called', 'activists', 'studied', 'economics']",positive
#GST on #petroleum #products #only after #revenue #stabilises: #Sushil #Modi - #WindowToNews https://t.co/dsQI9UEpNB,"['gst', 'petroleum', 'products', 'revenue', 'sushil', 'modi', 'windowtonews']",neutral
"RT @sonaliranade: Everybody, from farmers to consumers, will gain if we can bring food staples under #GST, have realistic MSPs for corn or…","['rt', 'farmers', 'consumers', 'gain', 'bring', 'food', 'staples', 'gst', 'realistic', 'msps', 'corn']",neutral
RT @EconomicTimes: #GST officers have arrested two city based businessmen for evading #taxes worth Rs.201 cr by fraudulently issuing invoic…,"['rt', 'gst', 'officers', 'arrested', 'city', 'based', 'businessmen', 'evading', 'taxes', 'worth', 'cr', 'fraudulently', 'issuing']",negative
RT @sonaliranade: What #GST has done is to put our problems with taxation in sharper focus.  It is a good time to attack the basic revenue…,"['rt', 'gst', 'taxation', 'sharper', 'focus', 'time', 'attack', 'basic']",neutral
RT @BayerG11: Southeast U.S. saw serious Take-All Root Rot (TARR) activity last year.  Plan now for limiting TARR this fall.  Here is the l…,"['rt', 'southeast', 'serious', 'root', 'rot', 'activity', 'plan', 'limiting', 'tarr', 'fall']",neutral
RT @sonaliranade: What #GST has done is to put our problems with taxation in sharper focus.  It is a good time to attack the basic revenue…,"['rt', 'gst', 'taxation', 'sharper', 'focus', 'time', 'attack', 'basic']",neutral
RT @sonaliranade: What #GST has done is to put our problems with taxation in sharper focus.  It is a good time to attack the basic revenue…,"['rt', 'gst', 'taxation', 'sharper', 'focus', 'time', 'attack', 'basic']",neutral
What #GST has done is to put our problems with taxation in sharper focus.  It is a good time to attack the basic re… https://t.co/dOnOkJYEsn,"['gst', 'taxation', 'sharper', 'focus', 'time', 'attack', 'basic']",negative
"Price of misplaced activism: Post #GST #exemption, manufacturing cost of #sanitarynapkins up https://t.co/3oducv8DMV https://t.co/XaFriQUU86","['price', 'misplaced', 'post', 'gst', 'exemption', 'manufacturing', 'cost', 'sanitarynapkins']",positive
Hello @RahulGandhi y dnt u publish each decision Modi government took which he opposed before like #adhar n each de… https://t.co/CtLSEdTV6v,"['hello', 'dnt', 'publish', 'decision', 'modi', 'government', 'opposed', 'adhar']",neutral
"RT @apnnewsindia: Total Gross #GST Revenue collected in July is Rs 96,483 crore as against Rs 95,610 crore in June: #FinanceMinistry https:…","['rt', 'total', 'gross', 'gst', 'revenue', 'collected', 'july', 'rs', 'crore', 'rs', 'crore', 'financeministry']",neutral
CBIC has recently introduced 2 new drafts of GST return forms with names of Sugam and Sahaj and have asked for publ… https://t.co/SbYJ1eeQg8,"['cbic', 'recently', 'introduced', 'drafts', 'gst', 'return', 'forms', 'names', 'sugam', 'sahaj']",positive
"We're currently working on an #ecommerce #website that we relaunched last year, with a host of updates that include… https://t.co/02Fvf35DTZ","['currently', 'ecommerce', 'website', 'relaunched', 'host', 'updates']",negative
"RT @apnnewsindia: Total Gross #GST Revenue collected in July is Rs 96,483 crore as against Rs 95,610 crore in June: #FinanceMinistry https:…","['rt', 'total', 'gross', 'gst', 'revenue', 'collected', 'july', 'rs', 'crore', 'rs', 'crore', 'financeministry']",neutral
"RT @BloombergQuint: The optical illusion of 0% #GST on sanitary napkins.
@sharleendsouza reports.
https://t.co/jfTWL6C107 https://t.co/RBFY…","['rt', 'optical', 'illusion', 'gst', 'sanitary', 'napkins', 'reports']",neutral
"RT @taxguru_in: MRP on a pre-packaged commodity: FAQs post recent GST Reduction

Read Article: https://t.co/0a4uOucOsL

#taxguruin #taxatio…","['rt', 'mrp', 'faqs', 'post', 'recent', 'gst', 'reduction', 'read', 'taxguruin']",neutral
"RT @SharmaKhemchand: Total Gross GST revenue collected in Jun 2018 is Rs. 96,483 cr!

CGST is Rs. 15,877 cr
SGST is Rs. 22,293 cr
IGST is R…","['rt', 'total', 'gross', 'gst', 'revenue', 'collected', 'jun', 'rs', 'cgst', 'rs', 'cr', 'sgst', 'rs', 'cr', 'igst']",neutral
"The optical illusion of 0% #GST on sanitary napkins.
@sharleendsouza reports.
https://t.co/jfTWL6C107 https://t.co/RBFYcjQ6vJ","['optical', 'illusion', 'gst', 'sanitary', 'napkins', 'reports']",negative
"RT @SagInfoTech: In this article, we traverse through the GST Audit lanes and try to bring out a clearer view of the Audit Provisions under…","['rt', 'article', 'traverse', 'gst', 'audit', 'lanes', 'try', 'bring', 'clearer', 'view', 'audit', 'provisions']",neutral
"#GST on #petroleum products only after revenue stabilises: #SushilModi

https://t.co/z1t3ECBAZ7","['gst', 'petroleum', 'products', 'revenue', 'sushilmodi']",neutral
RT @BayerG11: Southeast U.S. saw serious Take-All Root Rot (TARR) activity last year.  Plan now for limiting TARR this fall.  Here is the l…,"['rt', 'southeast', 'serious', 'root', 'rot', 'activity', 'plan', 'limiting', 'tarr', 'fall']",neutral
"RT @BayerG11: With heat, rainfall and saturated soils comes summer patch.  Check out strategies to limit symptoms in this #GST Talking Turf…","['rt', 'heat', 'rainfall', 'saturated', 'soils', 'comes', 'summer', 'patch', 'check', 'strategies', 'limit', 'symptoms', 'gst', 'talking']",negative
GST on petroleum products only after revenue stabilises: Sushil Modi #GST https://t.co/XABg888Yl7,"['gst', 'petroleum', 'products', 'revenue', 'sushil', 'modi', 'gst']",neutral
RT @SKPGroup: Learn about the salient features of the new #GST return format and business process approved by the #GSTCouncil. Read https:/…,"['rt', 'learn', 'salient', 'features', 'gst', 'return', 'format', 'business', 'process', 'approved', 'gstcouncil', 'read']",neutral
#Bihar Deputy Chief Minister and #GST Council's member #SushilModi on Thursday said the #Council can think of bring… https://t.co/Lo8lJ9KwoA,"['bihar', 'deputy', 'chief', 'minister', 'gst', 'sushilmodi', 'thursday', 'council']",positive
Shop More and Spend Less with the much-awaited #GST rate reduction on Panasonic products. Get the most out of your… https://t.co/hQdxY3S516,"['shop', 'spend', 'gst', 'rate', 'reduction', 'panasonic', 'products']",negative
RT @ComTaxCgGov: One more good from Goods and Services Tax #GST https://t.co/3G6Kmsto5q,"['rt', 'services', 'tax', 'gst']",neutral
CBIC has recently introduced 2 new drafts of GST return forms with names of Sugam and Sahaj and have asked for publ… https://t.co/luCISFZPsv,"['cbic', 'recently', 'introduced', 'drafts', 'gst', 'return', 'forms', 'names', 'sugam', 'sahaj']",positive
"The Petroleum Minister while answering to queries on the matter in the Rajya Sabha during the question hour said,”W… https://t.co/Su9ytJWoQq","['petroleum', 'minister', 'answering', 'queries', 'matter', 'rajya', 'sabha', 'question', 'hour']",positive
"In this article, we traverse through the GST Audit lanes and try to bring out a clearer view of the Audit Provision… https://t.co/fGYF0DyKWf","['article', 'traverse', 'gst', 'audit', 'lanes', 'try', 'bring', 'clearer', 'view', 'audit']",positive
The Union Cabinet unanimously accepted amendments in GST laws which will increase the threshold limit for compositi… https://t.co/kZZfVIWDfw,"['union', 'cabinet', 'unanimously', 'accepted', 'amendments', 'gst', 'laws', 'increase', 'threshold', 'limit']",negative
RT @veeral15: #GST creates more problems for students than it solves.,"['rt', 'gst', 'creates', 'students', 'solves']",neutral
#gstcouncil can think of bringing petroleum products under new tax regime only after the monthly revenue target of… https://t.co/LzhYIU3WjP,"['gstcouncil', 'bringing', 'petroleum', 'products', 'tax', 'regime', 'monthly', 'revenue', 'target']",neutral
"RT @gsthelpline: Among the many changes and improvements the GST system brought to the Indian economy, a major increase has been reported i…","['rt', 'changes', 'improvements', 'gst', 'system', 'brought', 'indian', 'economy', 'major', 'increase', 'reported']",neutral
"RT @udderrunner: #IPAexposed #IPA #Ideology Agenda is for Small Government,which means No #medicare,No Free #Education,no #NDIS,people have…","['rt', 'ipaexposed', 'ipa', 'ideology', 'agenda', 'means', 'free']",neutral
"RT @sumonseng: #BJPFailsAssam
Remember #Demonetisation was done to win #UPElections 
#GST on cloth was reduced just before #GujaratElection…","['rt', 'bjpfailsassam', 'remember', 'demonetisation', 'win', 'upelections', 'gst', 'cloth', 'reduced']",neutral
RT @icsi_cs: #GST-Educational Series @csmakarand @ppchaudharyMoS @arunjaitley @FinMinIndia https://t.co/sjKdgmZ6Se,"['rt', 'series']",negative
"RT @GSTindia4: Know Emsigner setup and Installation for signing your GST return by using digital signature Read more..#GST,#return, https:/…","['rt', 'emsigner', 'setup', 'installation', 'signing', 'gst', 'return', 'using', 'digital', 'signature', 'read']",neutral
"RT @PIB_India: Total Rs 54,378 crore of refunds processed by the centre and the states till 31st July, 2018 under #GST during the third ref…","['rt', 'total', 'rs', 'crore', 'refunds', 'processed', 'centre', 'till', 'july', 'gst', 'third']",negative
"Third Eye helps improve tax collection under GST | Bengaluru News - Times of India - https://t.co/4PxTB18MjB
#GST","['third', 'eye', 'helps', 'improve', 'tax', 'collection', 'gst', 'bengaluru', 'news', 'times', 'india', 'gst']",negative
"RT @seairexim: #GST collections at Rs 96,483 crore in July, higher than June but still short of Rs 1 lakh-cr mark https://t.co/toXGtE4R9S","['rt', 'gst', 'collections', 'rs', 'crore', 'july', 'june', 'short', 'rs', 'mark']",negative
Levy of #GST on supply of free services - Tickets distributed on complimentary basis - entire petition is based on… https://t.co/kXCuJASo8l,"['levy', 'gst', 'supply', 'free', 'services', 'tickets', 'distributed', 'complimentary', 'basis', 'entire', 'petition', 'based']",positive
RT @EconomicTimes: #GST officers have arrested two city based businessmen for evading #taxes worth Rs.201 cr by fraudulently issuing invoic…,"['rt', 'gst', 'officers', 'arrested', 'city', 'based', 'businessmen', 'evading', 'taxes', 'worth', 'cr', 'fraudulently', 'issuing']",negative
"#CNBCTV18Exclusive | Abhishek Upadhyay, ICICI Securities says expect overall growth this year to be better than las… https://t.co/kgT2huCk3A","['cnbctv18exclusive', 'abhishek', 'upadhyay', 'icici', 'securities', 'expect', 'overall', 'growth']",positive
RT @EconomicTimes: #GST officers have arrested two city based businessmen for evading #taxes worth Rs.201 cr by fraudulently issuing invoic…,"['rt', 'gst', 'officers', 'arrested', 'city', 'based', 'businessmen', 'evading', 'taxes', 'worth', 'cr', 'fraudulently', 'issuing']",negative
"#CNBCTV18Exclusive | Sachchidanand Shukla, Mahindra Group says #GST revenue is currently lower but is likely to pic… https://t.co/0EqV92MUgL","['cnbctv18exclusive', 'sachchidanand', 'shukla', 'mahindra', 'gst', 'revenue', 'currently', 'lower']",negative
"#CNBCTV18Exclusive | @lekhachakrborty NIPFP says need to rationalise #GST rates, multiplicity is creating issues https://t.co/eIOIerCHbg","['cnbctv18exclusive', 'nipfp', 'rationalise', 'gst', 'rates', 'multiplicity', 'creating', 'issues']",positive
"RT @iamgauravgg: Masterstroke played by @arunjaitley   
And it was portrayed as a major festival that was forcefully  celebrated at midnigh…","['rt', 'masterstroke', 'played', 'portrayed', 'major', 'festival', 'forcefully', 'celebrated']",positive
"#GST collections at Rs 96,483 crore in July, higher than June but still short of Rs 1 lakh-cr mark https://t.co/toXGtE4R9S","['gst', 'collections', 'rs', 'crore', 'july', 'june', 'short', 'rs', 'mark']",negative
"GST on select #Appliances such as Washing Machines, Water Heaters, Refrigerators, Microwaves, and Flat Panel TV's i… https://t.co/m9Xuc7WreL","['gst', 'select', 'appliances', 'washing', 'machines', 'water', 'heaters', 'refrigerators', 'microwaves', 'flat', 'panel']",negative
RT @EconomicTimes: #GST officers have arrested two city based businessmen for evading #taxes worth Rs.201 cr by fraudulently issuing invoic…,"['rt', 'gst', 'officers', 'arrested', 'city', 'based', 'businessmen', 'evading', 'taxes', 'worth', 'cr', 'fraudulently', 'issuing']",negative
"#NRCAssam is another blunder like #demo and #GST by @narendramodi goberment , and it will backfire","['nrcassam', 'blunder', 'demo', 'gst', 'goberment', 'backfire']",positive
"IMPORTANT FEATURES &amp; DRAFT SIMPLIFIED GST RETURN, FORMS

#GST #GSTMitra #GSTReturns #easeofdoingbusiness… https://t.co/3zIfkfWjbr","['features', 'draft', 'simplified', 'gst', 'return', 'forms', 'gst', 'gstmitra', 'gstreturns']",negative
"RT @CNBCTV18Live: Coming Up At 5:30 PM | State Of The Economy – Rs 20,000 cr hit likely due to July 21 #GST rate cut: Sources

@ShereenBhan…","['rt', 'coming', 'pm', 'economy', 'rs', 'cr', 'hit', 'due', 'july', 'gst', 'rate', 'sources']",neutral
"RT @Lakshya2019: Raining Riches! With a fully-functional e-way bill Modi Govt raises collection of #GST to Rs 96,483 cr while also increasi…","['rt', 'raining', 'bill', 'modi', 'govt', 'raises', 'collection', 'gst', 'rs', 'cr']",neutral
"RT @Lakshya2019: Raining Riches! With a fully-functional e-way bill Modi Govt raises collection of #GST to Rs 96,483 cr while also increasi…","['rt', 'raining', 'bill', 'modi', 'govt', 'raises', 'collection', 'gst', 'rs', 'cr']",neutral
"Raining Riches! With a fully-functional e-way bill Modi Govt raises collection of #GST to Rs 96,483 cr while also i… https://t.co/xdzgfgLcta","['raining', 'bill', 'modi', 'govt', 'raises', 'collection', 'gst', 'rs', 'cr']",negative
"Raining Riches! With a fully-functional e-way bill Modi Govt raises collection of #GST to Rs 96,483 cr while also i… https://t.co/RqivRfNq8G","['raining', 'bill', 'modi', 'govt', 'raises', 'collection', 'gst', 'rs', 'cr']",negative
RT @23SapphireAngel: We are feeling great!!! Wine n fortnite ;) come join in the fun. https://t.co/0BFCYgKWai #gst #teamgodvek @gst_global…,"['rt', 'feeling', 'wine', 'fortnite', 'join', 'fun', 'gst', 'teamgodvek']",positive
"Dharmendra Pradhan, the Minister of Petroleum &amp; Natural Gas, confirmed that the Central government and the Industry… https://t.co/iHRnF5GUaE","['dharmendra', 'pradhan', 'minister', 'petroleum', 'natural', 'gas', 'confirmed', 'central', 'government']",positive
"RT @businessline: #GST mop-up exceeds ₹96,000 crore in July https://t.co/PIMBN9Tc4w https://t.co/yE8zwZKKIj","['rt', 'gst', 'exceeds', 'crore', 'july']",neutral
One more good from Goods and Services Tax #GST https://t.co/3G6Kmsto5q,"['services', 'tax', 'gst']",negative
Hightlights of the recent #GST council: https://t.co/crYJatY4x6,"['hightlights', 'recent', 'gst']",positive
"Centre, industry want petroleum products in #GST ambit, says oil minister Dharmendra Pradhan
https://t.co/xlNctH510V","['centre', 'industry', 'petroleum', 'products', 'gst', 'ambit', 'oil', 'minister', 'dharmendra', 'pradhan']",positive
"Coming Up At 5:30 PM | State Of The Economy – Rs 20,000 cr hit likely due to July 21 #GST rate cut: Sources… https://t.co/b06NwGd0sc","['coming', 'pm', 'economy', 'rs', 'cr', 'hit', 'due', 'july', 'gst', 'rate']",negative
"RT @GSTindia4: Know Emsigner setup and Installation for signing your GST return by using digital signature Read more..#GST,#return, https:/…","['rt', 'emsigner', 'setup', 'installation', 'signing', 'gst', 'return', 'using', 'digital', 'signature', 'read']",neutral
"RT @connectajitcpr: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr,…","['rt', 'total', 'gross', 'gst', 'revenue', 'collected', 'july', 'rs', 'cr', 'cgst', 'rs', 'cr', 'sgst', 'rs']",neutral
"Know Emsigner setup and Installation for signing your GST return by using digital signature Read more..#GST,#return, https://t.co/sNZiNxuPsw","['emsigner', 'setup', 'installation', 'signing', 'gst', 'return', 'using', 'digital', 'signature', 'read']",neutral
RT @Sannam_S4: Read our latest #finance newsletter 'Doing Business In India' to stay up-to-date with recent updates on tax &amp; regulatory com…,"['rt', 'read', 'finance', 'newsletter', 'doing', 'business', 'india', 'stay', 'recent', 'updates', 'tax', 'regulatory']",neutral
RT @gsthelpline: The Union Cabinet unanimously accepted amendments in GST laws which will increase the threshold limit for composition deal…,"['rt', 'union', 'cabinet', 'unanimously', 'accepted', 'amendments', 'gst', 'laws', 'increase', 'threshold', 'limit', 'composition']",neutral
"Government's #GST collection rises to ₹96,483 crore in July. The government's GST collection rose to ₹96,483 crore… https://t.co/2CUmnoDVz4","['gst', 'collection', 'rises', 'crore', 'july', 'gst', 'collection', 'rose']",negative
Read our latest #finance newsletter 'Doing Business In India' to stay up-to-date with recent updates on tax &amp; regul… https://t.co/WXHxDg6wf5,"['read', 'finance', 'newsletter', 'doing', 'business', 'india', 'stay', 'recent', 'updates', 'tax']",neutral
"E-way billing facility will facilitate faster movements of goods. 
How?
Get here full details -… https://t.co/tMnkX44grd","['billing', 'facility', 'facilitate', 'faster', 'movements', 'details']",negative
"RT @RRAMPlc: How #GST has turned bouquet of benefits for India? Find out in the latest edition of #CIIEconomyMatters by @FollowCII 

https:…","['rt', 'gst', 'bouquet', 'benefits', 'india', 'edition', 'ciieconomymatters']",neutral
"RT @RRAMPlc: How #GST has turned bouquet of benefits for India? Find out in the latest edition of #CIIEconomyMatters by @FollowCII 

https:…","['rt', 'gst', 'bouquet', 'benefits', 'india', 'edition', 'ciieconomymatters']",neutral
"RT @RRAMPlc: How #GST has turned bouquet of benefits for India? Find out in the latest edition of #CIIEconomyMatters by @FollowCII 

https:…","['rt', 'gst', 'bouquet', 'benefits', 'india', 'edition', 'ciieconomymatters']",neutral
"RT @RRAMPlc: How #GST has turned bouquet of benefits for India? Find out in the latest edition of #CIIEconomyMatters by @FollowCII 

https:…","['rt', 'gst', 'bouquet', 'benefits', 'india', 'edition', 'ciieconomymatters']",neutral
"RT @RRAMPlc: How #GST has turned bouquet of benefits for India? Find out in the latest edition of #CIIEconomyMatters by @FollowCII 

https:…","['rt', 'gst', 'bouquet', 'benefits', 'india', 'edition', 'ciieconomymatters']",neutral
"RT @RRAMPlc: How #GST has turned bouquet of benefits for India? Find out in the latest edition of #CIIEconomyMatters by @FollowCII 

https:…","['rt', 'gst', 'bouquet', 'benefits', 'india', 'edition', 'ciieconomymatters']",neutral
#Heavy rains in #GST Road from #Tambaram to #Chengalpet expected in few minutes. https://t.co/9siNvWzKiX,"['heavy', 'rains', 'gst', 'road', 'tambaram', 'chengalpet', 'expected', 'minutes']",negative
Coming Up At 5:30 PM | State Of The Economy - Monthly #GST revenue remain below the Rs 1.1 lk cr target… https://t.co/IW23h4QHcW,"['coming', 'pm', 'economy', 'monthly', 'gst', 'revenue', 'remain', 'below', 'rs', 'lk', 'cr']",negative
RT @ProfcongSM: @narendramodi govt just cant do anything right. Disaster after Disaster. Devastated Economy after #Demonetisation &amp; shoddy…,"['rt', 'govt', 'cant', 'disaster', 'disaster', 'devastated', 'economy', 'demonetisation']",negative
"RT @sumonseng: #BJPFailsAssam
Remember #Demonetisation was done to win #UPElections 
#GST on cloth was reduced just before #GujaratElection…","['rt', 'bjpfailsassam', 'remember', 'demonetisation', 'win', 'upelections', 'gst', 'cloth', 'reduced']",neutral
"RT @VasundharaBJP: As a state that thrives on its art and culture, the decision to exempt statues of Deities made from Marble and to reduce…","['rt', 'thrives', 'art', 'culture', 'decision', 'exempt', 'statues', 'deities', 'marble']",positive
"RT @sumonseng: #BJPFailsAssam
Remember #Demonetisation was done to win #UPElections 
#GST on cloth was reduced just before #GujaratElection…","['rt', 'bjpfailsassam', 'remember', 'demonetisation', 'win', 'upelections', 'gst', 'cloth', 'reduced']",neutral
Learn about the salient features of the new #GST return format and business process approved by the #GSTCouncil. Re… https://t.co/jaU7eqQvFs,"['learn', 'salient', 'features', 'gst', 'return', 'format', 'business', 'process', 'approved', 'gstcouncil']",positive
RT @EconomicTimes: #GST officers have arrested two city based businessmen for evading #taxes worth Rs.201 cr by fraudulently issuing invoic…,"['rt', 'gst', 'officers', 'arrested', 'city', 'based', 'businessmen', 'evading', 'taxes', 'worth', 'cr', 'fraudulently', 'issuing']",negative
"CBIC Exempts #GST on Ambulance Services

Central Board of Indirect Taxes and Customs (CBIC) has exempted #GST on Am… https://t.co/41UJZIntuE","['cbic', 'exempts', 'gst', 'ambulance', 'services', 'central', 'board', 'indirect', 'taxes', 'customs', 'exempted', 'gst']",negative
"Be wary of fake SMS notifications, e-mails or calls on #GST Voucher cash payouts: Ministry of Finance, #Malaysia
https://t.co/iXOenWRgB3","['wary', 'fake', 'sms', 'notifications', 'calls', 'gst', 'voucher', 'cash', 'ministry', 'finance', 'malaysia']",neutral
How #GST has turned bouquet of benefits for India? Find out in the latest edition of #CIIEconomyMatters by… https://t.co/8iHmkhEyE0,"['gst', 'bouquet', 'benefits', 'india', 'edition', 'ciieconomymatters']",positive
"RT @sumonseng: #BJPFailsAssam
Remember #Demonetisation was done to win #UPElections 
#GST on cloth was reduced just before #GujaratElection…","['rt', 'bjpfailsassam', 'remember', 'demonetisation', 'win', 'upelections', 'gst', 'cloth', 'reduced']",neutral
RT @EconomicTimes: #GST officers have arrested two city based businessmen for evading #taxes worth Rs.201 cr by fraudulently issuing invoic…,"['rt', 'gst', 'officers', 'arrested', 'city', 'based', 'businessmen', 'evading', 'taxes', 'worth', 'cr', 'fraudulently', 'issuing']",negative
The Union Cabinet unanimously accepted amendments in GST laws which will increase the threshold limit for compositi… https://t.co/x4qGBgeaAL,"['union', 'cabinet', 'unanimously', 'accepted', 'amendments', 'gst', 'laws', 'increase', 'threshold', 'limit']",negative
"RT @sumonseng: #BJPFailsAssam
Remember #Demonetisation was done to win #UPElections 
#GST on cloth was reduced just before #GujaratElection…","['rt', 'bjpfailsassam', 'remember', 'demonetisation', 'win', 'upelections', 'gst', 'cloth', 'reduced']",neutral
"@advocatevivekch #GST LAWYERS
#LAWYERS FOR #TRADEMARK
#LAWYERS FOR #BUSINESS #DISPUTE
#LAWYERS FOR COURT #TIS HAZAR… https://t.co/D8QrwbrtuV","['gst', 'lawyers', 'lawyers', 'trademark', 'lawyers', 'business', 'dispute', 'lawyers', 'court', 'tis']",positive
RT @EconomicTimes: #GST officers have arrested two city based businessmen for evading #taxes worth Rs.201 cr by fraudulently issuing invoic…,"['rt', 'gst', 'officers', 'arrested', 'city', 'based', 'businessmen', 'evading', 'taxes', 'worth', 'cr', 'fraudulently', 'issuing']",negative
RT @EconomicTimes: #GST officers have arrested two city based businessmen for evading #taxes worth Rs.201 cr by fraudulently issuing invoic…,"['rt', 'gst', 'officers', 'arrested', 'city', 'based', 'businessmen', 'evading', 'taxes', 'worth', 'cr', 'fraudulently', 'issuing']",negative
RT @EconomicTimes: #GST officers have arrested two city based businessmen for evading #taxes worth Rs.201 cr by fraudulently issuing invoic…,"['rt', 'gst', 'officers', 'arrested', 'city', 'based', 'businessmen', 'evading', 'taxes', 'worth', 'cr', 'fraudulently', 'issuing']",negative
"RT @sumonseng: #BJPFailsAssam
Remember #Demonetisation was done to win #UPElections 
#GST on cloth was reduced just before #GujaratElection…","['rt', 'bjpfailsassam', 'remember', 'demonetisation', 'win', 'upelections', 'gst', 'cloth', 'reduced']",neutral
#GST officers have arrested two city based businessmen for evading #taxes worth Rs.201 cr by fraudulently issuing i… https://t.co/rFGBUx8cM4,"['gst', 'officers', 'arrested', 'city', 'based', 'businessmen', 'evading', 'taxes', 'worth', 'cr', 'fraudulently', 'issuing']",negative
"Cabinet clears changes to #GST laws, to be placed in Parliament
https://t.co/HOULurlnig","['cabinet', 'clears', 'changes', 'gst', 'laws', 'placed', 'parliament']",negative
"RT @taxguru_in: Detailed Analysis With Examples on TDS Under GST

Article explains Provisions of TDS under GST, By whom TDS under GST are t…","['rt', 'detailed', 'analysis', 'examples', 'tds', 'gst', 'article', 'explains', 'provisions', 'tds', 'gst', 'whom', 'tds', 'gst']",neutral
"Who all are Exempted from Filing the GSTR-1? Check out! ---&gt; https://t.co/Go27YwZ3Ve 

#rajlaxmisolutions… https://t.co/uFftLzYlO0","['exempted', 'filing', 'check']",positive
"RT @opsakhlecha: Indian industries hail #GST revamp, pass on benefits of #GST rate cuts to the consumers. https://t.co/vb42GBwNyX","['rt', 'indian', 'industries', 'hail', 'gst', 'revamp', 'pass', 'benefits', 'gst', 'rate', 'cuts', 'consumers']",neutral
"RT @rohitgangwal79: Indian industries hail #GST revamp, pass on benefits of #GST rate cuts to the consumers. https://t.co/2hZNiPYEZ4","['rt', 'indian', 'industries', 'hail', 'gst', 'revamp', 'pass', 'benefits', 'gst', 'rate', 'cuts', 'consumers']",neutral
"KL tables Bills to reintroduce #SST and repeal #GST
https://t.co/3Zh2bWzljc","['kl', 'tables', 'bills', 'reintroduce', 'sst', 'repeal', 'gst']",negative
RT @DrGarekar: #IllegalImmigrantsBandi is third Major reform undertaken by #Modi after #NoteBandi and #GST https://t.co/hSsF9MEg1G,"['rt', 'illegalimmigrantsbandi', 'third', 'major', 'reform', 'undertaken', 'modi', 'notebandi', 'gst']",negative
"India GST: Government Says, GST Evasion Worth Rs 3,026 Crore Detected In A Year - Bloomberg Quint - https://t.co/Ils7cyMjGV
#GST","['india', 'government', 'gst', 'evasion', 'worth', 'rs', 'crore', 'detected', 'bloomberg', 'quint', 'gst']",positive
"RT @raiprakashji: Raining Riches! With a fully-functional e-way bill Modi Govt raises collection of #GST to Rs 96,483 cr while also increas…","['rt', 'raining', 'bill', 'modi', 'govt', 'raises', 'collection', 'gst', 'rs', 'cr']",neutral
#CBIC withdraws circular clarifying 5% #GST on #cateringservices by Educational Mess and #Railways… https://t.co/1yIt3aTREr,"['cbic', 'withdraws', 'circular', 'clarifying', 'gst', 'cateringservices', 'educational', 'mess']",negative
"RT @VasundharaBJP: As a state that thrives on its art and culture, the decision to exempt statues of Deities made from Marble and to reduce…","['rt', 'thrives', 'art', 'culture', 'decision', 'exempt', 'statues', 'deities', 'marble']",positive
Get your #Business a #Customized #Billing #Software!! Increase more leads for your Business!! Along with #GST Featu… https://t.co/AuFcyIxT15,"['business', 'customized', 'billing', 'increase', 'leads', 'gst']",negative
#GST-Educational Series @csmakarand @ppchaudharyMoS @arunjaitley @FinMinIndia https://t.co/GxtLYzER3R,['series'],negative
"#GST Council accepts ‘transaction value’ to tax hotel tariff
https://t.co/kaObEhOMwm","['gst', 'council', 'accepts', 'tax', 'hotel', 'tariff']",negative
"RT @businessline: #GST mop-up exceeds ₹96,000 crore in July https://t.co/PIMBN9Tc4w https://t.co/yE8zwZKKIj","['rt', 'gst', 'exceeds', 'crore', 'july']",neutral
"#GST mop-up exceeds ₹96,000 crore in July https://t.co/PIMBN9Tc4w https://t.co/yE8zwZKKIj","['gst', 'exceeds', 'crore', 'july']",negative
"MRP on a pre-packaged commodity: FAQs post recent GST Reduction

Read Article: https://t.co/0a4uOucOsL

#taxguruin… https://t.co/HYnn4GsSW8","['mrp', 'faqs', 'post', 'recent', 'gst', 'reduction', 'read']",positive
RT @ProfcongSM: @narendramodi govt just cant do anything right. Disaster after Disaster. Devastated Economy after #Demonetisation &amp; shoddy…,"['rt', 'govt', 'cant', 'disaster', 'disaster', 'devastated', 'economy', 'demonetisation']",negative
